,DATE,EQUIP,TOWN,SALES,sr_last_year,sr_last_year_same_weekday,weekday,is weekend,is_bankholiday,dist_between_closest_bank_holiday,is_school_holiday
3288,2017-01-04,telephone,Mont_Marsan,153.40822265081982,Nan,Nan,wednesday,False,False,117 days 00:00:00.000000000,False
3289,2017-01-05,telephone,Mont_Marsan,8.592955891031853,Nan,Nan,thursday,False,False,116 days 00:00:00.000000000,False
3290,2017-01-06,telephone,Mont_Marsan,1219.0932822845525,Nan,Nan,friday,False,False,115 days 00:00:00.000000000,False
3291,2017-01-07,telephone,Mont_Marsan,406.5360223435936,Nan,Nan,saturday,True,False,114 days 00:00:00.000000000,False
3292,2017-01-08,telephone,Mont_Marsan,372.83423997747667,Nan,Nan,sunday,True,False,113 days 00:00:00.000000000,False
3293,2017-01-09,telephone,Mont_Marsan,781.1813449241703,Nan,Nan,monday,False,False,112 days 00:00:00.000000000,False
3294,2017-01-10,telephone,Mont_Marsan,354.29689294534586,Nan,Nan,tuesday,False,False,111 days 00:00:00.000000000,False
3295,2017-01-11,telephone,Mont_Marsan,245.208015732258,Nan,Nan,wednesday,False,False,110 days 00:00:00.000000000,False
3296,2017-01-12,telephone,Mont_Marsan,318.0365100214526,Nan,Nan,thursday,False,False,109 days 00:00:00.000000000,False
3297,2017-01-13,telephone,Mont_Marsan,454.00055265739263,Nan,Nan,friday,False,False,108 days 00:00:00.000000000,False
3298,2017-01-14,telephone,Mont_Marsan,31.267404090814185,Nan,Nan,saturday,True,False,107 days 00:00:00.000000000,False
3299,2017-01-15,telephone,Mont_Marsan,355.21339756023485,Nan,Nan,sunday,True,False,106 days 00:00:00.000000000,False
3300,2017-01-16,telephone,Mont_Marsan,141.7760457935419,Nan,Nan,monday,False,False,105 days 00:00:00.000000000,False
3301,2017-01-17,telephone,Mont_Marsan,1183.985266238842,Nan,Nan,tuesday,False,False,104 days 00:00:00.000000000,False
3302,2017-01-18,telephone,Mont_Marsan,709.5203806422983,Nan,Nan,wednesday,False,False,103 days 00:00:00.000000000,False
3303,2017-01-19,telephone,Mont_Marsan,116.03531708692431,Nan,Nan,thursday,False,False,102 days 00:00:00.000000000,False
3304,2017-01-20,telephone,Mont_Marsan,560.9691780194158,Nan,Nan,friday,False,False,101 days 00:00:00.000000000,False
3305,2017-01-21,telephone,Mont_Marsan,615.7648167941577,Nan,Nan,saturday,True,False,100 days 00:00:00.000000000,False
3306,2017-01-22,telephone,Mont_Marsan,1624.0629628194574,Nan,Nan,sunday,True,False,99 days 00:00:00.000000000,False
3307,2017-01-23,telephone,Mont_Marsan,979.0159809366164,Nan,Nan,monday,False,False,98 days 00:00:00.000000000,False
3308,2017-01-24,telephone,Mont_Marsan,2204.22228784232,Nan,Nan,tuesday,False,False,97 days 00:00:00.000000000,False
3309,2017-01-25,telephone,Mont_Marsan,1083.4087555280144,Nan,Nan,wednesday,False,False,96 days 00:00:00.000000000,False
3310,2017-01-26,telephone,Mont_Marsan,1458.4187445078037,Nan,Nan,thursday,False,False,95 days 00:00:00.000000000,False
3311,2017-01-27,telephone,Mont_Marsan,584.4571071903982,Nan,Nan,friday,False,False,94 days 00:00:00.000000000,False
3312,2017-01-28,telephone,Mont_Marsan,536.6459681623361,Nan,Nan,saturday,True,False,93 days 00:00:00.000000000,False
3313,2017-01-29,telephone,Mont_Marsan,384.658176837408,Nan,Nan,sunday,True,False,92 days 00:00:00.000000000,False
3314,2017-01-30,telephone,Mont_Marsan,1229.8851879644988,Nan,Nan,monday,False,False,91 days 00:00:00.000000000,False
3315,2017-01-31,telephone,Mont_Marsan,494.0410422761743,Nan,Nan,tuesday,False,False,90 days 00:00:00.000000000,False
3316,2017-02-01,telephone,Mont_Marsan,135.30499447489868,Nan,Nan,wednesday,False,False,89 days 00:00:00.000000000,False
3317,2017-02-02,telephone,Mont_Marsan,120.18873455961649,Nan,Nan,thursday,False,False,88 days 00:00:00.000000000,False
3318,2017-02-03,telephone,Mont_Marsan,1546.2770171686045,Nan,Nan,friday,False,False,87 days 00:00:00.000000000,False
3319,2017-02-04,telephone,Mont_Marsan,59.733542411607296,Nan,Nan,saturday,True,False,86 days 00:00:00.000000000,False
3320,2017-02-05,telephone,Mont_Marsan,927.1068192051328,Nan,Nan,sunday,True,False,85 days 00:00:00.000000000,False
3321,2017-02-06,telephone,Mont_Marsan,627.8339030135794,Nan,Nan,monday,False,False,84 days 00:00:00.000000000,False
3322,2017-02-07,telephone,Mont_Marsan,955.3547130965757,Nan,Nan,tuesday,False,False,83 days 00:00:00.000000000,False
3323,2017-02-08,telephone,Mont_Marsan,1008.3767189198413,Nan,Nan,wednesday,False,False,82 days 00:00:00.000000000,False
3324,2017-02-09,telephone,Mont_Marsan,56.50984046494836,Nan,Nan,thursday,False,False,81 days 00:00:00.000000000,False
3325,2017-02-10,telephone,Mont_Marsan,1037.2742528280082,Nan,Nan,friday,False,False,80 days 00:00:00.000000000,False
3326,2017-02-11,telephone,Mont_Marsan,254.69731459979232,Nan,Nan,saturday,True,False,79 days 00:00:00.000000000,False
3327,2017-02-12,telephone,Mont_Marsan,880.5830199218286,Nan,Nan,sunday,True,False,78 days 00:00:00.000000000,False
3328,2017-02-13,telephone,Mont_Marsan,525.7916434063417,Nan,Nan,monday,False,False,77 days 00:00:00.000000000,False
3329,2017-02-14,telephone,Mont_Marsan,1294.760064151512,Nan,Nan,tuesday,False,False,76 days 00:00:00.000000000,False
3330,2017-02-15,telephone,Mont_Marsan,155.50098483113402,Nan,Nan,wednesday,False,False,75 days 00:00:00.000000000,False
3331,2017-02-16,telephone,Mont_Marsan,1431.3249683105612,Nan,Nan,thursday,False,False,74 days 00:00:00.000000000,False
3332,2017-02-17,telephone,Mont_Marsan,1145.7337102312868,Nan,Nan,friday,False,False,73 days 00:00:00.000000000,False
3333,2017-02-18,telephone,Mont_Marsan,434.8123912511751,Nan,Nan,saturday,True,False,72 days 00:00:00.000000000,True
3334,2017-02-19,telephone,Mont_Marsan,511.53160722472063,Nan,Nan,sunday,True,False,71 days 00:00:00.000000000,True
3335,2017-02-20,telephone,Mont_Marsan,388.00465954440887,Nan,Nan,monday,False,False,70 days 00:00:00.000000000,True
3336,2017-02-21,telephone,Mont_Marsan,998.8727252595584,Nan,Nan,tuesday,False,False,69 days 00:00:00.000000000,True
3337,2017-02-22,telephone,Mont_Marsan,958.224981690926,Nan,Nan,wednesday,False,False,68 days 00:00:00.000000000,True
3338,2017-02-23,telephone,Mont_Marsan,102.63318286668043,Nan,Nan,thursday,False,False,67 days 00:00:00.000000000,True
3339,2017-02-24,telephone,Mont_Marsan,640.8568060713696,Nan,Nan,friday,False,False,66 days 00:00:00.000000000,True
3340,2017-02-25,telephone,Mont_Marsan,1473.703703105798,Nan,Nan,saturday,True,False,65 days 00:00:00.000000000,True
3341,2017-02-26,telephone,Mont_Marsan,275.4165594477444,Nan,Nan,sunday,True,False,64 days 00:00:00.000000000,True
3342,2017-02-27,telephone,Mont_Marsan,442.3705446200914,Nan,Nan,monday,False,False,63 days 00:00:00.000000000,True
3343,2017-02-28,telephone,Mont_Marsan,606.6854027931874,Nan,Nan,tuesday,False,False,62 days 00:00:00.000000000,True
3344,2017-03-01,telephone,Mont_Marsan,159.45567480201774,Nan,Nan,wednesday,False,False,61 days 00:00:00.000000000,True
3345,2017-03-02,telephone,Mont_Marsan,641.8783779492201,Nan,Nan,thursday,False,False,60 days 00:00:00.000000000,True
3346,2017-03-03,telephone,Mont_Marsan,416.9273187836377,Nan,Nan,friday,False,False,59 days 00:00:00.000000000,True
3347,2017-03-04,telephone,Mont_Marsan,669.6836208757121,Nan,Nan,saturday,True,False,58 days 00:00:00.000000000,True
3348,2017-03-05,telephone,Mont_Marsan,181.07638165438846,Nan,Nan,sunday,True,False,57 days 00:00:00.000000000,True
3349,2017-03-06,telephone,Mont_Marsan,624.5252754531548,Nan,Nan,monday,False,False,56 days 00:00:00.000000000,False
3350,2017-03-07,telephone,Mont_Marsan,407.9945089036164,Nan,Nan,tuesday,False,False,55 days 00:00:00.000000000,False
3351,2017-03-08,telephone,Mont_Marsan,621.5424106221041,Nan,Nan,wednesday,False,False,54 days 00:00:00.000000000,False
3352,2017-03-09,telephone,Mont_Marsan,638.3329182800975,Nan,Nan,thursday,False,False,53 days 00:00:00.000000000,False
3353,2017-03-10,telephone,Mont_Marsan,314.8840098135176,Nan,Nan,friday,False,False,52 days 00:00:00.000000000,False
3354,2017-03-11,telephone,Mont_Marsan,239.393558244398,Nan,Nan,saturday,True,False,51 days 00:00:00.000000000,False
3355,2017-03-12,telephone,Mont_Marsan,606.3987372687723,Nan,Nan,sunday,True,False,50 days 00:00:00.000000000,False
3356,2017-03-13,telephone,Mont_Marsan,95.77165006149221,Nan,Nan,monday,False,False,49 days 00:00:00.000000000,False
3357,2017-03-14,telephone,Mont_Marsan,666.9687675889003,Nan,Nan,tuesday,False,False,48 days 00:00:00.000000000,False
3358,2017-03-15,telephone,Mont_Marsan,697.4903632560789,Nan,Nan,wednesday,False,False,47 days 00:00:00.000000000,False
3359,2017-03-16,telephone,Mont_Marsan,484.82663963049873,Nan,Nan,thursday,False,False,46 days 00:00:00.000000000,False
3360,2017-03-17,telephone,Mont_Marsan,964.2915391017333,Nan,Nan,friday,False,False,45 days 00:00:00.000000000,False
3361,2017-03-18,telephone,Mont_Marsan,460.58244324293673,Nan,Nan,saturday,True,False,44 days 00:00:00.000000000,False
3362,2017-03-19,telephone,Mont_Marsan,120.22564414930365,Nan,Nan,sunday,True,False,43 days 00:00:00.000000000,False
3363,2017-03-20,telephone,Mont_Marsan,145.2777596969633,Nan,Nan,monday,False,False,42 days 00:00:00.000000000,False
3364,2017-03-21,telephone,Mont_Marsan,570.7243791002943,Nan,Nan,tuesday,False,False,41 days 00:00:00.000000000,False
3365,2017-03-22,telephone,Mont_Marsan,539.6247680506307,Nan,Nan,wednesday,False,False,40 days 00:00:00.000000000,False
3366,2017-03-23,telephone,Mont_Marsan,143.4459165671239,Nan,Nan,thursday,False,False,39 days 00:00:00.000000000,False
3367,2017-03-24,telephone,Mont_Marsan,57.32216927492631,Nan,Nan,friday,False,False,38 days 00:00:00.000000000,False
3368,2017-03-25,telephone,Mont_Marsan,723.7165073191961,Nan,Nan,saturday,True,False,37 days 00:00:00.000000000,False
3369,2017-03-26,telephone,Mont_Marsan,857.0581024830342,Nan,Nan,sunday,True,False,36 days 00:00:00.000000000,False
3370,2017-03-27,telephone,Mont_Marsan,471.9068450120794,Nan,Nan,monday,False,False,35 days 00:00:00.000000000,False
3371,2017-03-28,telephone,Mont_Marsan,586.9175705677011,Nan,Nan,tuesday,False,False,34 days 00:00:00.000000000,False
3372,2017-03-29,telephone,Mont_Marsan,856.6955103063489,Nan,Nan,wednesday,False,False,33 days 00:00:00.000000000,False
3373,2017-03-30,telephone,Mont_Marsan,449.45882220891036,Nan,Nan,thursday,False,False,32 days 00:00:00.000000000,False
3374,2017-03-31,telephone,Mont_Marsan,402.24867043267517,Nan,Nan,friday,False,False,31 days 00:00:00.000000000,False
3375,2017-04-01,telephone,Mont_Marsan,748.1028987845142,Nan,Nan,saturday,True,False,30 days 00:00:00.000000000,False
3376,2017-04-02,telephone,Mont_Marsan,849.9512258977687,Nan,Nan,sunday,True,False,29 days 00:00:00.000000000,False
3377,2017-04-03,telephone,Mont_Marsan,1503.1513224590853,Nan,Nan,monday,False,False,28 days 00:00:00.000000000,False
3378,2017-04-04,telephone,Mont_Marsan,964.2525143509256,Nan,Nan,tuesday,False,False,27 days 00:00:00.000000000,False
3379,2017-04-05,telephone,Mont_Marsan,407.73567440596565,Nan,Nan,wednesday,False,False,26 days 00:00:00.000000000,False
3380,2017-04-06,telephone,Mont_Marsan,587.9067149032994,Nan,Nan,thursday,False,False,25 days 00:00:00.000000000,False
3381,2017-04-07,telephone,Mont_Marsan,745.596534357685,Nan,Nan,friday,False,False,24 days 00:00:00.000000000,False
3382,2017-04-08,telephone,Mont_Marsan,247.81368666396455,Nan,Nan,saturday,True,False,23 days 00:00:00.000000000,False
3383,2017-04-09,telephone,Mont_Marsan,588.1688977207632,Nan,Nan,sunday,True,False,22 days 00:00:00.000000000,False
3384,2017-04-10,telephone,Mont_Marsan,1091.6295661376603,Nan,Nan,monday,False,False,21 days 00:00:00.000000000,False
3385,2017-04-11,telephone,Mont_Marsan,234.82172219014657,Nan,Nan,tuesday,False,False,20 days 00:00:00.000000000,False
3386,2017-04-12,telephone,Mont_Marsan,751.0761296864994,Nan,Nan,wednesday,False,False,19 days 00:00:00.000000000,False
3387,2017-04-13,telephone,Mont_Marsan,1625.377380020658,Nan,Nan,thursday,False,False,18 days 00:00:00.000000000,False
3388,2017-04-14,telephone,Mont_Marsan,61.775409592105646,Nan,Nan,friday,False,False,17 days 00:00:00.000000000,False
3389,2017-04-15,telephone,Mont_Marsan,773.5276669215605,Nan,Nan,saturday,True,False,16 days 00:00:00.000000000,True
3390,2017-04-16,telephone,Mont_Marsan,274.7844597623505,Nan,Nan,sunday,True,False,15 days 00:00:00.000000000,True
3391,2017-04-17,telephone,Mont_Marsan,491.3998929492497,Nan,Nan,monday,False,True,14 days 00:00:00.000000000,True
3392,2017-04-18,telephone,Mont_Marsan,167.94338370959153,Nan,Nan,tuesday,False,False,13 days 00:00:00.000000000,True
3393,2017-04-19,telephone,Mont_Marsan,871.8763000440864,Nan,Nan,wednesday,False,False,12 days 00:00:00.000000000,True
3394,2017-04-20,telephone,Mont_Marsan,253.7604359781839,Nan,Nan,thursday,False,False,11 days 00:00:00.000000000,True
3395,2017-04-21,telephone,Mont_Marsan,1761.0770979938422,Nan,Nan,friday,False,False,10 days 00:00:00.000000000,True
3396,2017-04-22,telephone,Mont_Marsan,1536.040777532226,Nan,Nan,saturday,True,False,9 days 00:00:00.000000000,True
3397,2017-04-23,telephone,Mont_Marsan,441.7295927723978,Nan,Nan,sunday,True,False,8 days 00:00:00.000000000,True
3398,2017-04-24,telephone,Mont_Marsan,720.4828025559906,Nan,Nan,monday,False,False,7 days 00:00:00.000000000,True
3399,2017-04-25,telephone,Mont_Marsan,613.9051074182003,Nan,Nan,tuesday,False,False,6 days 00:00:00.000000000,True
3400,2017-04-26,telephone,Mont_Marsan,228.1443698788044,Nan,Nan,wednesday,False,False,5 days 00:00:00.000000000,True
3401,2017-04-27,telephone,Mont_Marsan,670.1162564252331,Nan,Nan,thursday,False,False,4 days 00:00:00.000000000,True
3402,2017-04-28,telephone,Mont_Marsan,688.6850568152933,Nan,Nan,friday,False,False,3 days 00:00:00.000000000,True
3403,2017-04-29,telephone,Mont_Marsan,654.3201249957308,Nan,Nan,saturday,True,False,2 days 00:00:00.000000000,True
3404,2017-04-30,telephone,Mont_Marsan,147.07838737518944,Nan,Nan,sunday,True,False,1 days 00:00:00.000000000,True
3405,2017-05-01,telephone,Mont_Marsan,173.52886342076644,Nan,Nan,monday,False,True,7 days 00:00:00.000000000,True
3406,2017-05-02,telephone,Mont_Marsan,407.2207828252476,Nan,Nan,tuesday,False,False,6 days 00:00:00.000000000,False
3407,2017-05-03,telephone,Mont_Marsan,476.24613578790064,Nan,Nan,wednesday,False,False,5 days 00:00:00.000000000,False
3408,2017-05-04,telephone,Mont_Marsan,326.95373819954415,Nan,Nan,thursday,False,False,4 days 00:00:00.000000000,False
3409,2017-05-05,telephone,Mont_Marsan,265.9238819717584,Nan,Nan,friday,False,False,3 days 00:00:00.000000000,False
3410,2017-05-06,telephone,Mont_Marsan,778.6315040100498,Nan,Nan,saturday,True,False,2 days 00:00:00.000000000,False
3411,2017-05-07,telephone,Mont_Marsan,312.07166806145017,Nan,Nan,sunday,True,False,1 days 00:00:00.000000000,False
3412,2017-05-08,telephone,Mont_Marsan,1215.4722913977882,Nan,Nan,monday,False,True,67 days 00:00:00.000000000,False
3413,2017-05-09,telephone,Mont_Marsan,599.4864611792146,Nan,Nan,tuesday,False,False,66 days 00:00:00.000000000,False
3414,2017-05-10,telephone,Mont_Marsan,1184.2610596817478,Nan,Nan,wednesday,False,False,65 days 00:00:00.000000000,False
3415,2017-05-11,telephone,Mont_Marsan,14.407898863627524,Nan,Nan,thursday,False,False,64 days 00:00:00.000000000,False
3416,2017-05-12,telephone,Mont_Marsan,120.68461611723757,Nan,Nan,friday,False,False,63 days 00:00:00.000000000,False
3417,2017-05-13,telephone,Mont_Marsan,4.365173545434914,Nan,Nan,saturday,True,False,62 days 00:00:00.000000000,False
3418,2017-05-14,telephone,Mont_Marsan,846.0006388092243,Nan,Nan,sunday,True,False,61 days 00:00:00.000000000,False
3419,2017-05-15,telephone,Mont_Marsan,350.48735681692665,Nan,Nan,monday,False,False,60 days 00:00:00.000000000,False
3420,2017-05-16,telephone,Mont_Marsan,475.5886638738816,Nan,Nan,tuesday,False,False,59 days 00:00:00.000000000,False
3421,2017-05-17,telephone,Mont_Marsan,832.4240491776197,Nan,Nan,wednesday,False,False,58 days 00:00:00.000000000,False
3422,2017-05-18,telephone,Mont_Marsan,998.615354618022,Nan,Nan,thursday,False,False,57 days 00:00:00.000000000,False
3423,2017-05-19,telephone,Mont_Marsan,321.921377774357,Nan,Nan,friday,False,False,56 days 00:00:00.000000000,False
3424,2017-05-20,telephone,Mont_Marsan,1530.1126748899815,Nan,Nan,saturday,True,False,55 days 00:00:00.000000000,False
3425,2017-05-21,telephone,Mont_Marsan,272.40454496816955,Nan,Nan,sunday,True,False,54 days 00:00:00.000000000,False
3426,2017-05-22,telephone,Mont_Marsan,636.695725389162,Nan,Nan,monday,False,False,53 days 00:00:00.000000000,False
3427,2017-05-23,telephone,Mont_Marsan,977.5081467556197,Nan,Nan,tuesday,False,False,52 days 00:00:00.000000000,False
3428,2017-05-24,telephone,Mont_Marsan,1467.2698644963907,Nan,Nan,wednesday,False,False,51 days 00:00:00.000000000,False
3429,2017-05-25,telephone,Mont_Marsan,493.1154078600763,Nan,Nan,thursday,False,True,50 days 00:00:00.000000000,False
3430,2017-05-26,telephone,Mont_Marsan,1094.5381628486382,Nan,Nan,friday,False,False,49 days 00:00:00.000000000,False
3431,2017-05-27,telephone,Mont_Marsan,902.3421845302133,Nan,Nan,saturday,True,False,48 days 00:00:00.000000000,False
3432,2017-05-28,telephone,Mont_Marsan,1511.028000449902,Nan,Nan,sunday,True,False,47 days 00:00:00.000000000,False
3433,2017-05-29,telephone,Mont_Marsan,162.44637213466655,Nan,Nan,monday,False,False,46 days 00:00:00.000000000,False
3434,2017-05-30,telephone,Mont_Marsan,391.82120679068464,Nan,Nan,tuesday,False,False,45 days 00:00:00.000000000,False
3435,2017-05-31,telephone,Mont_Marsan,299.79599475951187,Nan,Nan,wednesday,False,False,44 days 00:00:00.000000000,False
3436,2017-06-01,telephone,Mont_Marsan,130.88506630693126,Nan,Nan,thursday,False,False,43 days 00:00:00.000000000,False
3437,2017-06-02,telephone,Mont_Marsan,194.398197136008,Nan,Nan,friday,False,False,42 days 00:00:00.000000000,False
3438,2017-06-03,telephone,Mont_Marsan,1704.8503379251322,Nan,Nan,saturday,True,False,41 days 00:00:00.000000000,False
3439,2017-06-04,telephone,Mont_Marsan,134.80699278484158,Nan,Nan,sunday,True,False,40 days 00:00:00.000000000,False
3440,2017-06-05,telephone,Mont_Marsan,618.9097218296088,Nan,Nan,monday,False,True,39 days 00:00:00.000000000,False
3441,2017-06-06,telephone,Mont_Marsan,1666.4780236085128,Nan,Nan,tuesday,False,False,38 days 00:00:00.000000000,False
3442,2017-06-07,telephone,Mont_Marsan,634.7561623502844,Nan,Nan,wednesday,False,False,37 days 00:00:00.000000000,False
3443,2017-06-08,telephone,Mont_Marsan,819.8222170362831,Nan,Nan,thursday,False,False,36 days 00:00:00.000000000,False
3444,2017-06-09,telephone,Mont_Marsan,1477.1606611890113,Nan,Nan,friday,False,False,35 days 00:00:00.000000000,False
3445,2017-06-10,telephone,Mont_Marsan,298.71791473149614,Nan,Nan,saturday,True,False,34 days 00:00:00.000000000,False
3446,2017-06-11,telephone,Mont_Marsan,60.348209386603365,Nan,Nan,sunday,True,False,33 days 00:00:00.000000000,False
3447,2017-06-12,telephone,Mont_Marsan,429.5365210910517,Nan,Nan,monday,False,False,32 days 00:00:00.000000000,False
3448,2017-06-13,telephone,Mont_Marsan,67.5858990487515,Nan,Nan,tuesday,False,False,31 days 00:00:00.000000000,False
3449,2017-06-14,telephone,Mont_Marsan,474.9136102284297,Nan,Nan,wednesday,False,False,30 days 00:00:00.000000000,False
3450,2017-06-15,telephone,Mont_Marsan,137.79895461759844,Nan,Nan,thursday,False,False,29 days 00:00:00.000000000,False
3451,2017-06-16,telephone,Mont_Marsan,802.9534772110588,Nan,Nan,friday,False,False,28 days 00:00:00.000000000,False
3452,2017-06-17,telephone,Mont_Marsan,234.5112241221403,Nan,Nan,saturday,True,False,27 days 00:00:00.000000000,False
3453,2017-06-18,telephone,Mont_Marsan,1259.1030459806434,Nan,Nan,sunday,True,False,26 days 00:00:00.000000000,False
3454,2017-06-19,telephone,Mont_Marsan,720.4690636123138,Nan,Nan,monday,False,False,25 days 00:00:00.000000000,False
3455,2017-06-20,telephone,Mont_Marsan,228.44764653815827,Nan,Nan,tuesday,False,False,24 days 00:00:00.000000000,False
3456,2017-06-21,telephone,Mont_Marsan,394.9621487296197,Nan,Nan,wednesday,False,False,23 days 00:00:00.000000000,False
3457,2017-06-22,telephone,Mont_Marsan,452.00182792156204,Nan,Nan,thursday,False,False,22 days 00:00:00.000000000,False
3458,2017-06-23,telephone,Mont_Marsan,310.0071738990173,Nan,Nan,friday,False,False,21 days 00:00:00.000000000,False
3459,2017-06-24,telephone,Mont_Marsan,272.14494565319336,Nan,Nan,saturday,True,False,20 days 00:00:00.000000000,False
3460,2017-06-25,telephone,Mont_Marsan,284.1970160353543,Nan,Nan,sunday,True,False,19 days 00:00:00.000000000,False
3461,2017-06-26,telephone,Mont_Marsan,478.8246707398442,Nan,Nan,monday,False,False,18 days 00:00:00.000000000,False
3462,2017-06-27,telephone,Mont_Marsan,334.47380009469373,Nan,Nan,tuesday,False,False,17 days 00:00:00.000000000,False
3463,2017-06-28,telephone,Mont_Marsan,903.0154458492927,Nan,Nan,wednesday,False,False,16 days 00:00:00.000000000,False
3464,2017-06-29,telephone,Mont_Marsan,800.968571179978,Nan,Nan,thursday,False,False,15 days 00:00:00.000000000,False
3465,2017-06-30,telephone,Mont_Marsan,690.6019113097408,Nan,Nan,friday,False,False,14 days 00:00:00.000000000,False
3466,2017-07-01,telephone,Mont_Marsan,97.64358073227743,Nan,Nan,saturday,True,False,13 days 00:00:00.000000000,False
3467,2017-07-02,telephone,Mont_Marsan,7.5555417995501575,Nan,Nan,sunday,True,False,12 days 00:00:00.000000000,False
3468,2017-07-03,telephone,Mont_Marsan,98.81426541250237,Nan,Nan,monday,False,False,11 days 00:00:00.000000000,False
3469,2017-07-04,telephone,Mont_Marsan,823.8369300687132,Nan,Nan,tuesday,False,False,10 days 00:00:00.000000000,False
3470,2017-07-05,telephone,Mont_Marsan,983.1102095399084,Nan,Nan,wednesday,False,False,9 days 00:00:00.000000000,False
3471,2017-07-06,telephone,Mont_Marsan,248.5144005124386,Nan,Nan,thursday,False,False,8 days 00:00:00.000000000,False
3472,2017-07-07,telephone,Mont_Marsan,1594.744073608457,Nan,Nan,friday,False,False,7 days 00:00:00.000000000,False
3473,2017-07-08,telephone,Mont_Marsan,341.8393622456962,Nan,Nan,saturday,True,False,6 days 00:00:00.000000000,True
3474,2017-07-09,telephone,Mont_Marsan,1181.7317837885055,Nan,Nan,sunday,True,False,5 days 00:00:00.000000000,True
3475,2017-07-10,telephone,Mont_Marsan,306.85029318946886,Nan,Nan,monday,False,False,4 days 00:00:00.000000000,True
3476,2017-07-11,telephone,Mont_Marsan,665.262224272,Nan,Nan,tuesday,False,False,3 days 00:00:00.000000000,True
3477,2017-07-12,telephone,Mont_Marsan,761.2268451881916,Nan,Nan,wednesday,False,False,2 days 00:00:00.000000000,True
3478,2017-07-13,telephone,Mont_Marsan,681.4833099330422,Nan,Nan,thursday,False,False,1 days 00:00:00.000000000,True
3479,2017-07-14,telephone,Mont_Marsan,2091.1246939433886,Nan,Nan,friday,False,True,32 days 00:00:00.000000000,True
3480,2017-07-15,telephone,Mont_Marsan,33.023824073495696,Nan,Nan,saturday,True,False,31 days 00:00:00.000000000,True
3481,2017-07-16,telephone,Mont_Marsan,372.21430841006463,Nan,Nan,sunday,True,False,30 days 00:00:00.000000000,True
3482,2017-07-17,telephone,Mont_Marsan,5.742615702195549,Nan,Nan,monday,False,False,29 days 00:00:00.000000000,True
3483,2017-07-18,telephone,Mont_Marsan,406.18093059311104,Nan,Nan,tuesday,False,False,28 days 00:00:00.000000000,True
3484,2017-07-19,telephone,Mont_Marsan,1282.103390225135,Nan,Nan,wednesday,False,False,27 days 00:00:00.000000000,True
3485,2017-07-20,telephone,Mont_Marsan,729.3189622874777,Nan,Nan,thursday,False,False,26 days 00:00:00.000000000,True
3486,2017-07-21,telephone,Mont_Marsan,1067.3508436163315,Nan,Nan,friday,False,False,25 days 00:00:00.000000000,True
3487,2017-07-22,telephone,Mont_Marsan,6.38940682723141,Nan,Nan,saturday,True,False,24 days 00:00:00.000000000,True
3488,2017-07-23,telephone,Mont_Marsan,72.85370929468637,Nan,Nan,sunday,True,False,23 days 00:00:00.000000000,True
3489,2017-07-24,telephone,Mont_Marsan,374.7721269906653,Nan,Nan,monday,False,False,22 days 00:00:00.000000000,True
3490,2017-07-25,telephone,Mont_Marsan,234.02694384907002,Nan,Nan,tuesday,False,False,21 days 00:00:00.000000000,True
3491,2017-07-26,telephone,Mont_Marsan,362.5936952096365,Nan,Nan,wednesday,False,False,20 days 00:00:00.000000000,True
3492,2017-07-27,telephone,Mont_Marsan,76.1109625124512,Nan,Nan,thursday,False,False,19 days 00:00:00.000000000,True
3493,2017-07-28,telephone,Mont_Marsan,499.72754727478724,Nan,Nan,friday,False,False,18 days 00:00:00.000000000,True
3494,2017-07-29,telephone,Mont_Marsan,479.19108454867546,Nan,Nan,saturday,True,False,17 days 00:00:00.000000000,True
3495,2017-07-30,telephone,Mont_Marsan,69.92352934160978,Nan,Nan,sunday,True,False,16 days 00:00:00.000000000,True
3496,2017-07-31,telephone,Mont_Marsan,228.6859487806921,Nan,Nan,monday,False,False,15 days 00:00:00.000000000,True
3497,2017-08-01,telephone,Mont_Marsan,270.64609924214426,Nan,Nan,tuesday,False,False,14 days 00:00:00.000000000,True
3498,2017-08-02,telephone,Mont_Marsan,226.60445429123303,Nan,Nan,wednesday,False,False,13 days 00:00:00.000000000,True
3499,2017-08-03,telephone,Mont_Marsan,210.77414875175472,Nan,Nan,thursday,False,False,12 days 00:00:00.000000000,True
3500,2017-08-04,telephone,Mont_Marsan,13.932137389165776,Nan,Nan,friday,False,False,11 days 00:00:00.000000000,True
3501,2017-08-05,telephone,Mont_Marsan,26.30195709499628,Nan,Nan,saturday,True,False,10 days 00:00:00.000000000,True
3502,2017-08-06,telephone,Mont_Marsan,4.862880490286988,Nan,Nan,sunday,True,False,9 days 00:00:00.000000000,True
3503,2017-08-07,telephone,Mont_Marsan,1069.298997872628,Nan,Nan,monday,False,False,8 days 00:00:00.000000000,True
3504,2017-08-08,telephone,Mont_Marsan,1348.0378846645654,Nan,Nan,tuesday,False,False,7 days 00:00:00.000000000,True
3505,2017-08-09,telephone,Mont_Marsan,190.12652522140743,Nan,Nan,wednesday,False,False,6 days 00:00:00.000000000,True
3506,2017-08-10,telephone,Mont_Marsan,296.7783743136614,Nan,Nan,thursday,False,False,5 days 00:00:00.000000000,True
3507,2017-08-11,telephone,Mont_Marsan,644.0909744542406,Nan,Nan,friday,False,False,4 days 00:00:00.000000000,True
