date,equipement,ville,CA
2018-03-23,téléphone,Mont de Marsan,405.8817034250517
2018-03-24,téléphone,Mont de Marsan,306.86752512368406
2018-03-25,téléphone,Mont de Marsan,1216.6102675749037
2018-03-26,téléphone,Mont de Marsan,250.1291542286466
2018-03-27,téléphone,Mont de Marsan,317.47131708116194
2018-03-28,téléphone,Mont de Marsan,1606.8552566888359
2018-03-29,téléphone,Mont de Marsan,218.09492118421227
2018-03-30,téléphone,Mont de Marsan,103.08540667613649
2018-03-31,téléphone,Mont de Marsan,326.14271471863714
2018-04-01,téléphone,Mont de Marsan,458.5973734250277
2018-04-02,téléphone,Mont de Marsan,244.61478958852413
2018-04-03,téléphone,Mont de Marsan,1716.2878378184496
2018-04-04,téléphone,Mont de Marsan,17.982833037584186
2018-04-05,téléphone,Mont de Marsan,412.05358634728543
2018-04-06,téléphone,Mont de Marsan,472.8101534274258
2018-04-07,téléphone,Mont de Marsan,317.8818468334372
2018-04-08,téléphone,Mont de Marsan,113.24195613055886
2018-04-09,téléphone,Mont de Marsan,196.43839437761144
2018-04-10,téléphone,Mont de Marsan,1899.782168098815
2018-04-11,téléphone,Mont de Marsan,698.7538039166541
2018-04-12,téléphone,Mont de Marsan,409.9972018962417
2018-04-13,téléphone,Mont de Marsan,223.6960224130921
2018-04-14,téléphone,Mont de Marsan,186.51209514512686
2018-04-15,téléphone,Mont de Marsan,442.96439235379944
2018-04-16,téléphone,Mont de Marsan,846.227348212197
2018-04-17,téléphone,Mont de Marsan,211.36087773252484
2018-04-18,téléphone,Mont de Marsan,1493.33160576793
2018-04-19,téléphone,Mont de Marsan,1344.8633317501262
2018-04-20,téléphone,Mont de Marsan,408.6828318755056
2018-04-21,téléphone,Mont de Marsan,372.7377111088528
2018-04-22,téléphone,Mont de Marsan,423.7526424515448
2018-04-23,téléphone,Mont de Marsan,1126.5893631722188
2018-04-24,téléphone,Mont de Marsan,1136.2626799186878
2018-04-25,téléphone,Mont de Marsan,1417.297793129308
2018-04-26,téléphone,Mont de Marsan,895.0987723088168
2018-04-27,téléphone,Mont de Marsan,50.13747936210454
2018-04-28,téléphone,Mont de Marsan,2317.7777964387165
2018-04-29,téléphone,Mont de Marsan,530.4363568903738
2018-04-30,téléphone,Mont de Marsan,946.3869614335028
2018-05-01,téléphone,Mont de Marsan,425.3543484925664
2018-05-02,téléphone,Mont de Marsan,555.9260254718469
2018-05-03,téléphone,Mont de Marsan,403.505330448092
2018-05-04,téléphone,Mont de Marsan,742.0773399822498
2018-05-05,téléphone,Mont de Marsan,1.02245499321686
2018-05-06,téléphone,Mont de Marsan,107.66861317449103
2018-05-07,téléphone,Mont de Marsan,580.6352841209531
2018-05-08,téléphone,Mont de Marsan,420.7813024750318
2018-05-09,téléphone,Mont de Marsan,137.24967118190804
2018-05-10,téléphone,Mont de Marsan,1067.9757672192482
2018-05-11,téléphone,Mont de Marsan,367.42821321667094
2018-05-12,téléphone,Mont de Marsan,45.82390392464722
2018-05-13,téléphone,Mont de Marsan,1198.9113480539875
2018-05-14,téléphone,Mont de Marsan,329.84927087894584
2018-05-15,téléphone,Mont de Marsan,149.6189272541179
2018-05-16,téléphone,Mont de Marsan,170.1030719424696
2018-05-17,téléphone,Mont de Marsan,153.58754432576868
2018-05-18,téléphone,Mont de Marsan,232.436991845177
2018-05-19,téléphone,Mont de Marsan,245.69627130793506
2018-05-20,téléphone,Mont de Marsan,571.3237580799562
2018-05-21,téléphone,Mont de Marsan,14.033763390184617
2018-05-22,téléphone,Mont de Marsan,634.2136492167858
2018-05-23,téléphone,Mont de Marsan,458.2740089795005
2018-05-24,téléphone,Mont de Marsan,228.90915651003283
2018-05-25,téléphone,Mont de Marsan,266.08464756666103
2018-05-26,téléphone,Mont de Marsan,206.02939234080938
2018-05-27,téléphone,Mont de Marsan,231.427296564421
2018-05-28,téléphone,Mont de Marsan,261.76675795559584
2018-05-29,téléphone,Mont de Marsan,713.6374118263166
2018-05-30,téléphone,Mont de Marsan,408.0780203116481
2018-05-31,téléphone,Mont de Marsan,165.8753901217629
2018-06-01,téléphone,Mont de Marsan,2317.5905003190287
2018-06-02,téléphone,Mont de Marsan,156.05629098155475
2018-06-03,téléphone,Mont de Marsan,792.4735145687912
2018-06-04,téléphone,Mont de Marsan,620.801383312577
2018-06-05,téléphone,Mont de Marsan,511.11650960022706
2018-06-06,téléphone,Mont de Marsan,309.22798893232175
2018-06-07,téléphone,Mont de Marsan,358.16462157397837
2018-06-08,téléphone,Mont de Marsan,1972.219940653934
2018-06-09,téléphone,Mont de Marsan,266.0238007988213
2018-06-10,téléphone,Mont de Marsan,1732.0357408564626
2018-06-11,téléphone,Mont de Marsan,1369.262713492552
2018-06-12,téléphone,Mont de Marsan,126.3735901708903
2018-06-13,téléphone,Mont de Marsan,772.0263620435197
2018-06-14,téléphone,Mont de Marsan,967.5811370042419
2018-06-15,téléphone,Mont de Marsan,283.77859336864395
2018-06-16,téléphone,Mont de Marsan,122.37016296026918
2018-06-17,téléphone,Mont de Marsan,400.85083958429766
2018-06-18,téléphone,Mont de Marsan,524.8719746797186
2018-06-19,téléphone,Mont de Marsan,1340.7363649001363
2018-06-20,téléphone,Mont de Marsan,2408.545202574962
2018-06-21,téléphone,Mont de Marsan,442.09586675635944
2018-06-22,téléphone,Mont de Marsan,619.2300640464963
2018-06-23,téléphone,Mont de Marsan,953.4224610448165
2018-06-24,téléphone,Mont de Marsan,1203.8064285135097
2018-06-25,téléphone,Mont de Marsan,2282.93092393136
2018-06-26,téléphone,Mont de Marsan,1678.910469153623
2018-06-27,téléphone,Mont de Marsan,566.6685542184041
2018-06-28,téléphone,Mont de Marsan,1108.5779729224241
2018-06-29,téléphone,Mont de Marsan,512.3438790196861
2018-06-30,téléphone,Mont de Marsan,880.3510347755966
2018-07-01,téléphone,Mont de Marsan,222.8124253220527
2018-07-02,téléphone,Mont de Marsan,491.6812531875417
2018-07-03,téléphone,Mont de Marsan,2573.668608228318
2018-07-04,téléphone,Mont de Marsan,490.3918362686057
2018-07-05,téléphone,Mont de Marsan,1826.6788992420525
2018-07-06,téléphone,Mont de Marsan,337.94185372704203
2018-07-07,téléphone,Mont de Marsan,452.0664107769626
2018-07-08,téléphone,Mont de Marsan,69.1538374958833
2018-07-09,téléphone,Mont de Marsan,342.7840684185842
2018-07-10,téléphone,Mont de Marsan,524.2163711872618
2018-07-11,téléphone,Mont de Marsan,2.751152242382809
2018-07-12,téléphone,Mont de Marsan,366.8287780557004
2018-07-13,téléphone,Mont de Marsan,2503.3050699888695
2018-07-14,téléphone,Mont de Marsan,1294.5795666877755
2018-07-15,téléphone,Mont de Marsan,722.608875092156
2018-07-16,téléphone,Mont de Marsan,653.0460146193554
2018-07-17,téléphone,Mont de Marsan,398.8547907993379
2018-07-18,téléphone,Mont de Marsan,10.168772957518016
2018-07-19,téléphone,Mont de Marsan,922.2154393640164
2018-07-20,téléphone,Mont de Marsan,805.6732187747971
2018-07-21,téléphone,Mont de Marsan,1565.0508191901565
2018-07-22,téléphone,Mont de Marsan,463.69515368451727
2018-07-23,téléphone,Mont de Marsan,359.26368986496556
2018-07-24,téléphone,Mont de Marsan,330.1896485520569
2018-07-25,téléphone,Mont de Marsan,765.4208340517206
2018-07-26,téléphone,Mont de Marsan,529.988534441106
2018-07-27,téléphone,Mont de Marsan,628.243739976826
2018-07-28,téléphone,Mont de Marsan,687.9981395817467
2018-07-29,téléphone,Mont de Marsan,449.450216792793
2018-07-30,téléphone,Mont de Marsan,997.1734235848102
2018-07-31,téléphone,Mont de Marsan,666.5110613970486
2018-08-01,téléphone,Mont de Marsan,252.47477100423316
2018-08-02,téléphone,Mont de Marsan,127.5913813263697
2018-08-03,téléphone,Mont de Marsan,1091.6141677295777
2018-08-04,téléphone,Mont de Marsan,1804.8372907077294
2018-08-05,téléphone,Mont de Marsan,22.136786642820837
2018-08-06,téléphone,Mont de Marsan,698.0540542962372
2018-08-07,téléphone,Mont de Marsan,655.9515102487732
2018-08-08,téléphone,Mont de Marsan,474.53337245731626
2018-08-09,téléphone,Mont de Marsan,717.5705557462197
2018-08-10,téléphone,Mont de Marsan,318.833717175684
2018-08-11,téléphone,Mont de Marsan,863.9282605467267
2018-08-12,téléphone,Mont de Marsan,724.4713842819178
2018-08-13,téléphone,Mont de Marsan,549.2472876288011
2018-08-14,téléphone,Mont de Marsan,1854.3196353547912
2018-08-15,téléphone,Mont de Marsan,706.477739568532
2018-08-16,téléphone,Mont de Marsan,2448.158508993116
2018-08-17,téléphone,Mont de Marsan,44.24497613375631
2018-08-18,téléphone,Mont de Marsan,2337.6999292152973
2018-08-19,téléphone,Mont de Marsan,620.9519763915911
2018-08-20,téléphone,Mont de Marsan,1406.4764111473814
2018-08-21,téléphone,Mont de Marsan,36.940328703289474
2018-08-22,téléphone,Mont de Marsan,483.0582292890092
2018-08-23,téléphone,Mont de Marsan,1059.3789118230818
2018-08-24,téléphone,Mont de Marsan,78.37069487500206
2018-08-25,téléphone,Mont de Marsan,228.71236838661744
2018-08-26,téléphone,Mont de Marsan,830.0425287411522
2018-08-27,téléphone,Mont de Marsan,738.7510053550677
2018-08-28,téléphone,Mont de Marsan,616.2183474958116
2018-08-29,téléphone,Mont de Marsan,1620.3864548521217
2018-08-30,téléphone,Mont de Marsan,1069.5525232426098
2018-08-31,téléphone,Mont de Marsan,332.9786592614492
2018-09-01,téléphone,Mont de Marsan,118.58409339606374
2018-09-02,téléphone,Mont de Marsan,888.8546790972464
2018-09-03,téléphone,Mont de Marsan,50.15068224672164
2018-09-04,téléphone,Mont de Marsan,1315.971114013989
2018-09-05,téléphone,Mont de Marsan,373.7094536710427
2018-09-06,téléphone,Mont de Marsan,172.76194613727188
2018-09-07,téléphone,Mont de Marsan,615.3634017404974
2018-09-08,téléphone,Mont de Marsan,549.5804994942584
2018-09-09,téléphone,Mont de Marsan,167.5145522191735
2018-09-10,téléphone,Mont de Marsan,1137.6513726194198
2018-09-11,téléphone,Mont de Marsan,743.2026430574467
2018-09-12,téléphone,Mont de Marsan,99.71508512254937
2018-09-13,téléphone,Mont de Marsan,432.89851767132103
2018-09-14,téléphone,Mont de Marsan,1222.616703436907
2018-09-15,téléphone,Mont de Marsan,1528.9689559069898
2018-09-16,téléphone,Mont de Marsan,1441.058020959654
2018-09-17,téléphone,Mont de Marsan,463.0421078804062
2018-09-18,téléphone,Mont de Marsan,671.307559559351
2018-09-19,téléphone,Mont de Marsan,1606.6537384197964
2018-09-20,téléphone,Mont de Marsan,10.573573489233285
2018-09-21,téléphone,Mont de Marsan,325.47645121751106
2018-09-22,téléphone,Mont de Marsan,220.09200587095057
2018-09-23,téléphone,Mont de Marsan,380.01408385388606
2018-09-24,téléphone,Mont de Marsan,364.0442439454739
2018-09-25,téléphone,Mont de Marsan,534.0612140057252
2018-09-26,téléphone,Mont de Marsan,781.892946126058
2018-09-27,téléphone,Mont de Marsan,1492.3584851892474
2018-09-28,téléphone,Mont de Marsan,393.501760592946
2018-09-29,téléphone,Mont de Marsan,316.9799296630905
2018-09-30,téléphone,Mont de Marsan,2029.143559223849
2018-10-01,téléphone,Mont de Marsan,657.8739029942271
2018-10-02,téléphone,Mont de Marsan,617.1981367942803
2018-10-03,téléphone,Mont de Marsan,271.38789289710445
2018-10-04,téléphone,Mont de Marsan,312.562818267908
2018-10-05,téléphone,Mont de Marsan,509.83167522961895
2018-10-06,téléphone,Mont de Marsan,1081.2681433864766
2018-10-07,téléphone,Mont de Marsan,1867.507524295197
2018-10-08,téléphone,Mont de Marsan,381.2214035422139
2018-10-09,téléphone,Mont de Marsan,979.8134499061355
2018-10-10,téléphone,Mont de Marsan,329.93678487813247
2018-10-11,téléphone,Mont de Marsan,563.850058314172
2018-10-12,téléphone,Mont de Marsan,529.8455248440869
2018-10-13,téléphone,Mont de Marsan,1000.3941623305254
2018-10-14,téléphone,Mont de Marsan,307.1651854994061
2018-10-15,téléphone,Mont de Marsan,543.9698638189266
2018-10-16,téléphone,Mont de Marsan,47.69647717203412
2018-10-17,téléphone,Mont de Marsan,862.0369747127985
2018-10-18,téléphone,Mont de Marsan,638.854173185713
2018-10-19,téléphone,Mont de Marsan,1155.957133578392
2018-10-20,téléphone,Mont de Marsan,793.4607673070329
2018-10-21,téléphone,Mont de Marsan,343.53174858474586
2018-10-22,téléphone,Mont de Marsan,717.1925897591241
2018-10-23,téléphone,Mont de Marsan,188.4452411518703
2018-10-24,téléphone,Mont de Marsan,711.5649464862291
2018-10-25,téléphone,Mont de Marsan,289.31221286774655
2018-10-26,téléphone,Mont de Marsan,221.2839025895705
2018-10-27,téléphone,Mont de Marsan,104.21595256732499
2018-10-28,téléphone,Mont de Marsan,1271.4297744179516
2018-10-29,téléphone,Mont de Marsan,813.2220433111725
2018-10-30,téléphone,Mont de Marsan,243.91723977691424
2018-10-31,téléphone,Mont de Marsan,640.0747042092826
2018-11-01,téléphone,Mont de Marsan,329.6013727629669
2018-11-02,téléphone,Mont de Marsan,107.90137311238324
2018-11-03,téléphone,Mont de Marsan,180.42939695680508
2018-11-04,téléphone,Mont de Marsan,307.9800048952448
2018-11-05,téléphone,Mont de Marsan,844.8287660878502
2018-11-06,téléphone,Mont de Marsan,198.997741001837
2018-11-07,téléphone,Mont de Marsan,315.2456097064883
2018-11-08,téléphone,Mont de Marsan,596.5651721041171
2018-11-09,téléphone,Mont de Marsan,247.6225677574905
2018-11-10,téléphone,Mont de Marsan,372.47476888346364
2018-11-11,téléphone,Mont de Marsan,1211.6007009074478
2018-11-12,téléphone,Mont de Marsan,502.0257068484141
2018-11-13,téléphone,Mont de Marsan,909.23163164641
2018-11-14,téléphone,Mont de Marsan,503.1638669156371
2018-11-15,téléphone,Mont de Marsan,307.6930842783767
2018-11-16,téléphone,Mont de Marsan,288.5729338116258
2018-11-17,téléphone,Mont de Marsan,338.4210200196804
2018-11-18,téléphone,Mont de Marsan,420.02855507971327
2018-11-19,téléphone,Mont de Marsan,542.9236463105783
2018-11-20,téléphone,Mont de Marsan,36.815355155534085
2018-11-21,téléphone,Mont de Marsan,11.617184663527052
2018-11-22,téléphone,Mont de Marsan,1717.1883658736638
2018-11-23,téléphone,Mont de Marsan,531.9155063217673
2018-11-24,téléphone,Mont de Marsan,458.84163343865924
2018-11-25,téléphone,Mont de Marsan,969.339970763151
2018-11-26,téléphone,Mont de Marsan,88.63097523711805
2018-11-27,téléphone,Mont de Marsan,227.96163340555879
2018-11-28,téléphone,Mont de Marsan,1188.7845597026019
2018-11-29,téléphone,Mont de Marsan,1596.6936781442266
2018-11-30,téléphone,Mont de Marsan,569.0977825335762
2018-12-01,téléphone,Mont de Marsan,572.942818780166
2018-12-02,téléphone,Mont de Marsan,108.69380146700105
2018-12-03,téléphone,Mont de Marsan,626.9559051307979
2018-12-04,téléphone,Mont de Marsan,148.7394265498322
2018-12-05,téléphone,Mont de Marsan,1653.4602466670456
2018-12-06,téléphone,Mont de Marsan,2191.8651764498704
2018-12-07,téléphone,Mont de Marsan,893.672117516311
2018-12-08,téléphone,Mont de Marsan,1845.4352409713624
2018-12-09,téléphone,Mont de Marsan,53.98193136550587
2018-12-10,téléphone,Mont de Marsan,483.95089158145913
2018-12-11,téléphone,Mont de Marsan,242.40326797295035
2018-12-12,téléphone,Mont de Marsan,331.2566716730681
2018-12-13,téléphone,Mont de Marsan,760.4236709162254
2018-12-14,téléphone,Mont de Marsan,410.51277250777946
2018-12-15,téléphone,Mont de Marsan,242.45093045248592
2018-12-16,téléphone,Mont de Marsan,1747.2544379815886
2018-12-17,téléphone,Mont de Marsan,333.9093727240385
2018-12-18,téléphone,Mont de Marsan,305.633113564773
2018-12-19,téléphone,Mont de Marsan,904.1116553635856
2018-12-20,téléphone,Mont de Marsan,459.30051536783685
2018-12-21,téléphone,Mont de Marsan,114.00785474309257
2018-12-22,téléphone,Mont de Marsan,135.37175942818155
2018-12-23,téléphone,Mont de Marsan,335.67279116370446
2018-12-24,téléphone,Mont de Marsan,632.8637423608516
2018-12-25,téléphone,Mont de Marsan,130.4934281169759
2018-12-26,téléphone,Mont de Marsan,55.342177750702824
2018-12-27,téléphone,Mont de Marsan,640.6773014538264
2018-12-28,téléphone,Mont de Marsan,732.0163782634407
2018-12-29,téléphone,Mont de Marsan,682.0633843006084
2018-12-30,téléphone,Mont de Marsan,430.394534820217
2018-12-31,téléphone,Mont de Marsan,1383.1449078496394
2019-01-01,téléphone,Mont de Marsan,28.302669763678054
2019-01-02,téléphone,Mont de Marsan,1908.138114281371
2019-01-03,téléphone,Mont de Marsan,1291.0335212316318
2019-01-04,téléphone,Mont de Marsan,1965.3255242893592
2019-01-05,téléphone,Mont de Marsan,491.2224061570375
2019-01-06,téléphone,Mont de Marsan,523.6185429837093
2019-01-07,téléphone,Mont de Marsan,596.8159685559382
2019-01-08,téléphone,Mont de Marsan,559.2946790922072
2019-01-09,téléphone,Mont de Marsan,805.7998527045237
2019-01-10,téléphone,Mont de Marsan,250.05945135163347
2019-01-11,téléphone,Mont de Marsan,113.17355811935565
2019-01-12,téléphone,Mont de Marsan,769.6693775110471
2019-01-13,téléphone,Mont de Marsan,574.2505007421421
2019-01-14,téléphone,Mont de Marsan,1812.477943516637
2019-01-15,téléphone,Mont de Marsan,791.3310536374039
2019-01-16,téléphone,Mont de Marsan,712.4235743651748
2019-01-17,téléphone,Mont de Marsan,192.52301038385892
2019-01-18,téléphone,Mont de Marsan,75.18543417545968
2019-01-19,téléphone,Mont de Marsan,15.011218366404723
2019-01-20,téléphone,Mont de Marsan,365.4822723752079
2019-01-21,téléphone,Mont de Marsan,1400.057248371835
2019-01-22,téléphone,Mont de Marsan,848.9272223966663
2019-01-23,téléphone,Mont de Marsan,566.8548213000981
2019-01-24,téléphone,Mont de Marsan,264.01742236538564
2019-01-25,téléphone,Mont de Marsan,418.8700771723106
2019-01-26,téléphone,Mont de Marsan,1190.1216883077104
2019-01-27,téléphone,Mont de Marsan,75.614408293793
2019-01-28,téléphone,Mont de Marsan,715.4224503034246
2019-01-29,téléphone,Mont de Marsan,672.5598486287946
2019-01-30,téléphone,Mont de Marsan,247.96445870234243
2019-01-31,téléphone,Mont de Marsan,365.36009572511875
2019-02-01,téléphone,Mont de Marsan,286.28369954102004
2019-02-02,téléphone,Mont de Marsan,1589.5943190185262
2019-02-03,téléphone,Mont de Marsan,422.63092422246007
2019-02-04,téléphone,Mont de Marsan,2717.9517936254447
2019-02-05,téléphone,Mont de Marsan,1031.3993891661755
2019-02-06,téléphone,Mont de Marsan,8.18807108808123
2019-02-07,téléphone,Mont de Marsan,1705.2810809040957
2019-02-08,téléphone,Mont de Marsan,1874.9092805670023
2019-02-09,téléphone,Mont de Marsan,95.22413765084016
2019-02-10,téléphone,Mont de Marsan,1820.621838951716
2019-02-11,téléphone,Mont de Marsan,293.64407274544686
2019-02-12,téléphone,Mont de Marsan,225.51020592643255
2019-02-13,téléphone,Mont de Marsan,149.04092872036267
2019-02-14,téléphone,Mont de Marsan,612.0681834268657
2019-02-15,téléphone,Mont de Marsan,260.2688321893041
2019-02-16,téléphone,Mont de Marsan,871.384876539071
2019-02-17,téléphone,Mont de Marsan,958.5820322831629
2019-02-18,téléphone,Mont de Marsan,866.829906685268
2019-02-19,téléphone,Mont de Marsan,473.9621287537947
2019-02-20,téléphone,Mont de Marsan,724.6612690835017
2019-02-21,téléphone,Mont de Marsan,283.6353518573031
2019-02-22,téléphone,Mont de Marsan,780.8210314857847
2019-02-23,téléphone,Mont de Marsan,722.9108050860692
2019-02-24,téléphone,Mont de Marsan,1185.3726287163106
2019-02-25,téléphone,Mont de Marsan,306.5900204142848
2019-02-26,téléphone,Mont de Marsan,1219.4425742948522
2019-02-27,téléphone,Mont de Marsan,105.47394164246354
2019-02-28,téléphone,Mont de Marsan,1461.110380294354
2019-03-01,téléphone,Mont de Marsan,265.2148171281274
2019-03-02,téléphone,Mont de Marsan,790.7893259627896
2019-03-03,téléphone,Mont de Marsan,304.725481207274
2019-03-04,téléphone,Mont de Marsan,604.8136224580388
2019-03-05,téléphone,Mont de Marsan,910.9671084352362
2019-03-06,téléphone,Mont de Marsan,60.587587658907395
2019-03-07,téléphone,Mont de Marsan,125.91867354911145
2019-03-08,téléphone,Mont de Marsan,383.54382082369096
2019-03-09,téléphone,Mont de Marsan,320.98324902875413
2019-03-10,téléphone,Mont de Marsan,550.943779938625
2019-03-11,téléphone,Mont de Marsan,28.838732128411294
2019-03-12,téléphone,Mont de Marsan,367.0461636421343
2019-03-13,téléphone,Mont de Marsan,146.4697121698933
2019-03-14,téléphone,Mont de Marsan,32.041174332517464
2019-03-15,téléphone,Mont de Marsan,1570.5421333742065
2019-03-16,téléphone,Mont de Marsan,759.5014394863365
2019-03-17,téléphone,Mont de Marsan,597.3750171010406
2019-03-18,téléphone,Mont de Marsan,304.1625417866533
2019-03-19,téléphone,Mont de Marsan,86.32546236629273
2019-03-20,téléphone,Mont de Marsan,291.96971873073716
2019-03-21,téléphone,Mont de Marsan,130.75529948624586
2019-03-22,téléphone,Mont de Marsan,46.37868311103745
2019-03-23,téléphone,Mont de Marsan,998.0350017388034
2019-03-24,téléphone,Mont de Marsan,603.1063515727876
2019-03-25,téléphone,Mont de Marsan,514.8880329812847
2019-03-26,téléphone,Mont de Marsan,367.74841472366467
2019-03-27,téléphone,Mont de Marsan,327.1278807519575
2019-03-28,téléphone,Mont de Marsan,495.53016463167415
2019-03-29,téléphone,Mont de Marsan,701.414870066238
2019-03-30,téléphone,Mont de Marsan,429.25031785482616
2019-03-31,téléphone,Mont de Marsan,510.2611165332374
2019-04-01,téléphone,Mont de Marsan,474.5342171116434
2019-04-02,téléphone,Mont de Marsan,210.36348532942864
2019-04-03,téléphone,Mont de Marsan,402.0754385021399
2019-04-04,téléphone,Mont de Marsan,1506.1965163132675
2019-04-05,téléphone,Mont de Marsan,313.9543969274888
2019-04-06,téléphone,Mont de Marsan,226.9647498990971
2019-04-07,téléphone,Mont de Marsan,628.9450220516909
2019-04-08,téléphone,Mont de Marsan,818.835364872347
2019-04-09,téléphone,Mont de Marsan,1152.6393970525485
2019-04-10,téléphone,Mont de Marsan,39.32258305541208
2019-04-11,téléphone,Mont de Marsan,29.28159693380937
2019-04-12,téléphone,Mont de Marsan,1971.3218275245545
2019-04-13,téléphone,Mont de Marsan,736.7394983220207
2019-04-14,téléphone,Mont de Marsan,802.459264643396
2019-04-15,téléphone,Mont de Marsan,232.30115957239343
2019-04-16,téléphone,Mont de Marsan,1113.822182655237
2019-04-17,téléphone,Mont de Marsan,1026.796859148513
2019-04-18,téléphone,Mont de Marsan,4.548774875372666
2019-04-19,téléphone,Mont de Marsan,290.78601784543764
2019-04-20,téléphone,Mont de Marsan,349.0555605402597
2019-04-21,téléphone,Mont de Marsan,291.6325692782241
2019-04-22,téléphone,Mont de Marsan,2245.398245807742
2019-04-23,téléphone,Mont de Marsan,615.7449514199877
2019-04-24,téléphone,Mont de Marsan,1543.5292263011952
2019-04-25,téléphone,Mont de Marsan,141.67476170423208
2019-04-26,téléphone,Mont de Marsan,708.4348903609304
2019-04-27,téléphone,Mont de Marsan,1351.5116748558737
2019-04-28,téléphone,Mont de Marsan,608.4445788505502
2019-04-29,téléphone,Mont de Marsan,589.0917975426353
2019-04-30,téléphone,Mont de Marsan,531.1551443167582
2019-05-01,téléphone,Mont de Marsan,115.95342091674499
2019-05-02,téléphone,Mont de Marsan,774.7417589091154
2019-05-03,téléphone,Mont de Marsan,98.29056065073726
2019-05-04,téléphone,Mont de Marsan,598.4233802087867
2019-05-05,téléphone,Mont de Marsan,412.73862499524574
2019-05-06,téléphone,Mont de Marsan,15.08985264220417
2019-05-07,téléphone,Mont de Marsan,1231.0937512972782
2019-05-08,téléphone,Mont de Marsan,215.2689049472791
2019-05-09,téléphone,Mont de Marsan,318.2677846516343
2019-05-10,téléphone,Mont de Marsan,383.0945908657669
2019-05-11,téléphone,Mont de Marsan,356.9430658863815
2019-05-12,téléphone,Mont de Marsan,40.70402349823485
2019-05-13,téléphone,Mont de Marsan,589.3737968131234
2019-05-14,téléphone,Mont de Marsan,504.1149602161402
2019-05-15,téléphone,Mont de Marsan,1139.1989456023232
2019-05-16,téléphone,Mont de Marsan,916.5503503054618
2019-05-17,téléphone,Mont de Marsan,129.04331102206746
2019-05-18,téléphone,Mont de Marsan,1575.8940521663126
2019-05-19,téléphone,Mont de Marsan,816.88108852691
2019-05-20,téléphone,Mont de Marsan,756.0346500909976
2019-05-21,téléphone,Mont de Marsan,321.2916198948344
2019-05-22,téléphone,Mont de Marsan,11.53710110092521
2019-05-23,téléphone,Mont de Marsan,111.95274621469622
2019-05-24,téléphone,Mont de Marsan,1172.4436662798512
2019-05-25,téléphone,Mont de Marsan,338.4158175669327
2019-05-26,téléphone,Mont de Marsan,1374.0366229214742
2019-05-27,téléphone,Mont de Marsan,1959.3504317957756
2019-05-28,téléphone,Mont de Marsan,680.2833890393056
2019-05-29,téléphone,Mont de Marsan,1566.6347245433928
2019-05-30,téléphone,Mont de Marsan,717.6881568846709
2019-05-31,téléphone,Mont de Marsan,1369.3968397111475
2019-06-01,téléphone,Mont de Marsan,1816.219210419334
2019-06-02,téléphone,Mont de Marsan,1301.8588389321055
2019-06-03,téléphone,Mont de Marsan,396.21388303336244
2019-06-04,téléphone,Mont de Marsan,412.6134580783552
2019-06-05,téléphone,Mont de Marsan,201.40674332359396
2019-06-06,téléphone,Mont de Marsan,744.1958473110456
2019-06-07,téléphone,Mont de Marsan,743.7567071122365
2019-06-08,téléphone,Mont de Marsan,323.6856058360393
2019-06-09,téléphone,Mont de Marsan,604.7129528260102
2019-06-10,téléphone,Mont de Marsan,867.0295320646248
2019-06-11,téléphone,Mont de Marsan,306.42601717090025
2019-06-12,téléphone,Mont de Marsan,323.62903940883956
2019-06-13,téléphone,Mont de Marsan,204.93665046703188
2019-06-14,téléphone,Mont de Marsan,266.6789368511106
2019-06-15,téléphone,Mont de Marsan,126.56900378965277
2019-06-16,téléphone,Mont de Marsan,255.57724461104053
2019-06-17,téléphone,Mont de Marsan,355.63685565486406
2019-06-18,téléphone,Mont de Marsan,262.16597587489423
2019-06-19,téléphone,Mont de Marsan,70.21709258618239
2019-06-20,téléphone,Mont de Marsan,201.111036160484
2019-06-21,téléphone,Mont de Marsan,279.5460081246736
2019-06-22,téléphone,Mont de Marsan,459.9804119857002
2019-06-23,téléphone,Mont de Marsan,231.01756240323667
2019-06-24,téléphone,Mont de Marsan,716.4653544365771
2019-06-25,téléphone,Mont de Marsan,157.97889626645292
2019-06-26,téléphone,Mont de Marsan,1475.0245961924256
2019-06-27,téléphone,Mont de Marsan,43.5941644581106
2019-06-28,téléphone,Mont de Marsan,267.53679046606635
2019-06-29,téléphone,Mont de Marsan,1060.3032186774537
2019-06-30,téléphone,Mont de Marsan,456.1674220287522
2019-07-01,téléphone,Mont de Marsan,552.3963630775014
2019-07-02,téléphone,Mont de Marsan,1180.5279008965072
2019-07-03,téléphone,Mont de Marsan,277.97575548932275
2019-07-04,téléphone,Mont de Marsan,4.355269224527089
2019-07-05,téléphone,Mont de Marsan,425.2975190559305
2019-07-06,téléphone,Mont de Marsan,301.41931386547606
2019-07-07,téléphone,Mont de Marsan,1185.2827931272157
2019-07-08,téléphone,Mont de Marsan,245.3298649854053
2019-07-09,téléphone,Mont de Marsan,727.103675978702
2019-07-10,téléphone,Mont de Marsan,1994.8711857898281
2019-07-11,téléphone,Mont de Marsan,799.525691552047
2019-07-12,téléphone,Mont de Marsan,632.5253750757943
2019-07-13,téléphone,Mont de Marsan,256.7317892697747
2019-07-14,téléphone,Mont de Marsan,828.0857022725645
2019-07-15,téléphone,Mont de Marsan,1383.3378615435704
2019-07-16,téléphone,Mont de Marsan,666.3437375009407
